6,59.0,4,0,6,5,5,16,14,11,0.09803921568627451,0.09803921568627451,0.3137254901960784,0.27450980392156865,0.21568627450980393,0.08474576271186443,0.08474576271186443,0.27118644067796616,0.2372881355932204,0.18644067796610173,5.000000000000002,5.000000000000002,16.000000000000004,14.000000000000004,11.000000000000002,0,0,0,0,1,0,1,3,0,5
6,59.0,0,3,8,5,16,10,29,6,0.07575757575757576,0.24242424242424243,0.15151515151515152,0.4393939393939394,0.09090909090909091,0.08474576271186443,0.27118644067796616,0.16949152542372883,0.4915254237288136,0.10169491525423735,5.000000000000002,16.000000000000004,10.000000000000002,29.0,6.0000000000000036,0,0,0,0,0,0,0,0,0,7
10,84.0,2,4,10,25,30,14,18,6,0.26881720430107525,0.3225806451612903,0.15053763440860216,0.1935483870967742,0.06451612903225806,0.29761904761904767,0.35714285714285715,0.16666666666666669,0.21428571428571433,0.07142857142857145,25.000000000000004,30.0,14.000000000000002,18.000000000000004,6.000000000000002,0,0,1,1,0,1,0,0,0,8
6,84.0,4,1,14,30,6,0,24,20,0.375,0.075,0.0,0.3,0.25,0.3571428571428572,0.07142857142857144,0.0,0.28571428571428575,0.23809523809523808,30.000000000000007,6.000000000000001,0.0,24.000000000000004,20.0,1,0,0,0,0,0,0,0,0,7
5,84.0,5,0,10,16,5,9,27,14,0.22535211267605634,0.07042253521126761,0.1267605633802817,0.38028169014084506,0.19718309859154928,0.19047619047619055,0.05952380952380955,0.10714285714285716,0.32142857142857145,0.1666666666666667,16.000000000000007,5.000000000000002,9.000000000000002,27.000000000000004,14.000000000000004,1,0,0,0,0,0,0,0,0,8
4,84.0,4,0,10,0,0,25,16,21,0.0,0.0,0.4032258064516129,0.25806451612903225,0.3387096774193548,0.0,0.0,0.29761904761904767,0.19047619047619052,0.25000000000000006,0.0,0.0,25.000000000000004,16.000000000000004,21.000000000000004,0,0,0,0,1,0,0,0,0,8
8,59.0,2,2,8,30,3,0,28,13,0.40540540540540543,0.04054054054054054,0.0,0.3783783783783784,0.17567567567567569,0.5084745762711865,0.050847457627118675,0.0,0.47457627118644075,0.2203389830508475,30.000000000000004,3.0000000000000018,0.0,28.000000000000004,13.000000000000004,1,0,0,0,0,0,0,0,1,7
2,59.0,2,0,4,0,13,16,15,0,0.0,0.29545454545454547,0.36363636363636365,0.3409090909090909,0.0,0.0,0.22033898305084743,0.2711864406779661,0.25423728813559326,0.0,0.0,12.999999999999998,16.0,15.000000000000002,0.0,0,0,0,0,0,0,0,0,0,3
4,59.0,3,0,6,20,0,20,9,0,0.40816326530612246,0.0,0.40816326530612246,0.1836734693877551,0.0,0.33898305084745767,0.0,0.33898305084745767,0.15254237288135594,0.0,20.000000000000004,0.0,20.000000000000004,9.0,0.0,0,0,0,0,0,0,0,0,0,6
10,59.0,0,3,5,0,24,6,13,6,0.0,0.4897959183673469,0.12244897959183673,0.2653061224489796,0.12244897959183673,0.0,0.4067796610169492,0.10169491525423732,0.2203389830508475,0.10169491525423732,0.0,24.0,6.000000000000002,13.000000000000004,6.000000000000002,0,0,0,0,0,1,1,3,0,4
9,113.0,1,3,5,18,51,13,48,9,0.12949640287769784,0.3669064748201439,0.09352517985611511,0.34532374100719426,0.06474820143884892,0.15929203539823011,0.4513274336283186,0.11504424778761062,0.42477876106194695,0.07964601769911507,18.000000000000004,51.00000000000001,13.0,48.00000000000001,9.000000000000004,0,0,0,0,0,1,1,3,0,4
6,113.0,4,0,12,14,10,41,13,18,0.14583333333333334,0.10416666666666667,0.4270833333333333,0.13541666666666666,0.1875,0.1238938053097345,0.08849557522123894,0.3628318584070797,0.11504424778761065,0.15929203539823014,13.999999999999998,10.0,41.00000000000001,13.000000000000004,18.000000000000007,0,0,1,0,0,0,0,1,1,12
8,113.0,0,4,13,44,41,0,22,7,0.38596491228070173,0.35964912280701755,0.0,0.19298245614035087,0.06140350877192982,0.3893805309734513,0.36283185840707977,0.0,0.1946902654867257,0.06194690265486729,44.0,41.000000000000014,0.0,22.000000000000004,7.0000000000000036,1,1,0,0,0,0,0,3,0,12
10,113.0,5,0,9,0,17,28,33,24,0.0,0.16666666666666666,0.27450980392156865,0.3235294117647059,0.23529411764705882,0.0,0.1504424778761062,0.247787610619469,0.29203539823008856,0.21238938053097345,0.0,17.0,27.999999999999996,33.00000000000001,24.0,1,0,0,0,0,0,0,0,0,8
11,74.0,1,4,5,8,13,24,51,12,0.07407407407407407,0.12037037037037036,0.2222222222222222,0.4722222222222222,0.1111111111111111,0.10810810810810813,0.1756756756756757,0.3243243243243244,0.6891891891891891,0.1621621621621622,8.000000000000002,13.000000000000004,24.000000000000007,51.0,12.000000000000004,1,0,1,0,0,1,1,3,0,2
5,74.0,5,0,10,10,0,0,13,46,0.14492753623188406,0.0,0.0,0.18840579710144928,0.6666666666666666,0.13513513513513517,0.0,0.0,0.1756756756756757,0.6216216216216216,10.000000000000002,0.0,0.0,13.000000000000004,46.0,1,0,0,0,0,0,0,0,0,5
8,74.0,4,1,14,12,0,43,18,8,0.14814814814814814,0.0,0.5308641975308642,0.2222222222222222,0.09876543209876543,0.16216216216216217,0.0,0.5810810810810814,0.24324324324324326,0.10810810810810813,12.0,0.0,43.00000000000002,18.0,8.000000000000002,0,0,0,0,0,0,0,0,1,9
4,74.0,4,0,9,5,15,7,0,15,0.11904761904761904,0.35714285714285715,0.16666666666666666,0.0,0.35714285714285715,0.06756756756756759,0.20270270270270271,0.09459459459459461,0.0,0.20270270270270271,5.000000000000001,15.0,7.000000000000002,0.0,15.0,1,0,0,0,0,0,0,2,0,8
10,131.0,2,4,9,0,0,12,117,9,0.0,0.0,0.08695652173913043,0.8478260869565217,0.06521739130434782,0.0,0.0,0.09160305343511452,0.8931297709923665,0.0687022900763359,0.0,0.0,12.000000000000002,117.0,9.000000000000002,1,1,0,1,0,0,0,0,0,5
4,131.0,4,0,14,25,14,7,0,31,0.3246753246753247,0.18181818181818182,0.09090909090909091,0.0,0.4025974025974026,0.19083969465648856,0.10687022900763361,0.0534351145038168,0.0,0.23664122137404592,25.0,14.000000000000004,7.000000000000001,0.0,31.000000000000014,1,0,0,0,0,0,0,2,0,8
6,131.0,4,0,10,27,0,15,11,28,0.3333333333333333,0.0,0.18518518518518517,0.13580246913580246,0.345679012345679,0.20610687022900767,0.0,0.11450381679389315,0.08396946564885499,0.2137404580152672,27.000000000000004,0.0,15.000000000000004,11.000000000000004,28.000000000000004,0,0,1,0,0,0,0,0,1,9
6,131.0,2,0,7,0,12,58,23,0,0.0,0.12903225806451613,0.6236559139784946,0.24731182795698925,0.0,0.0,0.09160305343511452,0.44274809160305345,0.17557251908396954,0.0,0.0,12.000000000000002,58.0,23.00000000000001,0.0,0,0,0,0,0,0,1,6,0,7
10,105.0,2,4,7,0,20,0,17,55,0.0,0.21739130434782608,0.0,0.18478260869565216,0.5978260869565217,0.0,0.19047619047619055,0.0,0.16190476190476194,0.5238095238095241,0.0,20.000000000000007,0.0,17.000000000000004,55.00000000000003,0,1,0,0,0,1,0,0,0,4
6,105.0,4,0,9,27,4,6,18,5,0.45,0.06666666666666667,0.1,0.3,0.08333333333333333,0.25714285714285734,0.038095238095238106,0.05714285714285715,0.17142857142857146,0.04761904761904764,27.00000000000002,4.000000000000001,6.000000000000001,18.000000000000004,5.000000000000002,0,0,0,1,0,0,1,3,0,7
6,105.0,4,0,10,26,3,17,27,32,0.24761904761904763,0.02857142857142857,0.1619047619047619,0.2571428571428571,0.3047619047619048,0.24761904761904763,0.02857142857142858,0.16190476190476194,0.25714285714285723,0.3047619047619047,26.0,3.000000000000001,17.000000000000004,27.00000000000001,31.999999999999993,1,0,0,0,0,0,0,0,1,8
6,105.0,1,2,8,0,21,25,53,0,0.0,0.21212121212121213,0.25252525252525254,0.5353535353535354,0.0,0.0,0.20000000000000007,0.23809523809523817,0.5047619047619049,0.0,0.0,21.000000000000007,25.000000000000007,53.00000000000001,0.0,1,0,0,0,0,0,0,3,0,7
10,60.0,1,4,6,5,16,36,15,16,0.056818181818181816,0.18181818181818182,0.4090909090909091,0.17045454545454544,0.18181818181818182,0.08333333333333336,0.2666666666666667,0.6,0.25000000000000006,0.2666666666666667,5.000000000000002,16.000000000000004,36.0,15.000000000000004,16.000000000000004,1,1,0,0,0,0,0,0,0,4
2,60.0,2,0,4,0,0,6,6,8,0.0,0.0,0.3,0.3,0.4,0.0,0.0,0.10000000000000003,0.10000000000000003,0.13333333333333336,0.0,0.0,6.000000000000002,6.000000000000002,8.000000000000002,0,0,0,0,0,0,0,0,0,3
5,60.0,3,0,6,23,0,0,3,2,0.8214285714285714,0.0,0.0,0.10714285714285714,0.07142857142857142,0.3833333333333334,0.0,0.0,0.05000000000000002,0.03333333333333334,23.000000000000004,0.0,0.0,3.000000000000001,2.0000000000000004,1,0,0,0,0,0,0,1,1,5
3,60.0,2,0,6,0,14,21,0,2,0.0,0.3783783783783784,0.5675675675675675,0.0,0.05405405405405406,0.0,0.23333333333333336,0.3500000000000002,0.0,0.03333333333333334,0.0,14.000000000000002,21.00000000000001,0.0,2.0000000000000004,0,0,0,0,0,0,0,0,0,5
10,69.0,1,4,5,0,0,58,14,0,0.0,0.0,0.8055555555555556,0.19444444444444445,0.0,0.0,0.0,0.8405797101449276,0.2028985507246377,0.0,0.0,0.0,58.00000000000001,14.0,0.0,1,0,0,1,1,0,0,0,0,2
5,69.0,5,0,10,13,10,9,8,30,0.18571428571428572,0.14285714285714285,0.12857142857142856,0.11428571428571428,0.42857142857142855,0.18840579710144933,0.1449275362318841,0.1304347826086957,0.11594202898550725,0.4347826086956523,13.000000000000004,10.000000000000002,9.000000000000004,8.0,30.000000000000007,0,1,0,0,0,0,0,1,0,9
4,69.0,0,2,7,5,26,0,26,5,0.08064516129032258,0.41935483870967744,0.0,0.41935483870967744,0.08064516129032258,0.07246376811594206,0.3768115942028986,0.0,0.3768115942028986,0.07246376811594206,5.000000000000002,26.000000000000004,0.0,26.000000000000004,5.000000000000002,0,0,0,0,0,0,0,1,0,7
7,69.0,5,0,11,32,5,20,4,16,0.4155844155844156,0.06493506493506493,0.2597402597402597,0.05194805194805195,0.2077922077922078,0.4637681159420291,0.07246376811594206,0.2898550724637682,0.05797101449275365,0.2318840579710145,32.00000000000001,5.000000000000002,20.000000000000004,4.000000000000002,16.0,0,0,0,0,0,0,0,0,1,9
10,55.0,0,4,12,21,31,8,23,12,0.22105263157894736,0.3263157894736842,0.08421052631578947,0.24210526315789474,0.12631578947368421,0.38181818181818183,0.5636363636363637,0.14545454545454548,0.41818181818181827,0.21818181818181817,21.0,31.000000000000004,8.000000000000002,23.000000000000004,12.0,0,0,0,0,1,0,0,0,1,10
4,55.0,2,1,6,4,27,1,5,4,0.0975609756097561,0.6585365853658537,0.024390243902439025,0.12195121951219512,0.0975609756097561,0.07272727272727274,0.49090909090909096,0.018181818181818184,0.09090909090909093,0.07272727272727274,4.000000000000001,27.000000000000004,1.0000000000000002,5.000000000000001,4.000000000000001,0,0,0,0,0,0,0,0,0,5
6,55.0,1,2,5,0,17,8,16,4,0.0,0.37777777777777777,0.17777777777777778,0.35555555555555557,0.08888888888888889,0.0,0.30909090909090914,0.14545454545454553,0.2909090909090909,0.07272727272727274,0.0,17.000000000000004,8.000000000000004,16.0,4.000000000000001,1,0,0,0,0,0,0,2,0,4
3,55.0,3,0,10,17,14,6,0,3,0.425,0.35,0.15,0.0,0.075,0.3090909090909092,0.2545454545454546,0.10909090909090915,0.0,0.054545454545454564,17.000000000000007,14.000000000000002,6.0000000000000036,0.0,3.000000000000001,1,0,0,0,0,0,0,0,0,9
10,83.0,2,4,9,0,0,38,28,24,0.0,0.0,0.4222222222222222,0.3111111111111111,0.26666666666666666,0.0,0.0,0.4578313253012048,0.3373493975903615,0.28915662650602414,0.0,0.0,38.0,28.000000000000004,24.000000000000004,1,1,0,1,0,0,0,0,0,7
6,83.0,3,0,5,18,8,18,9,6,0.3050847457627119,0.13559322033898305,0.3050847457627119,0.15254237288135594,0.1016949152542373,0.2168674698795181,0.09638554216867472,0.2168674698795181,0.10843373493975905,0.07228915662650603,18.000000000000004,8.000000000000002,18.000000000000004,9.000000000000002,6.000000000000001,0,0,0,0,0,0,1,3,0,4
5,83.0,4,0,8,22,32,9,0,6,0.3188405797101449,0.463768115942029,0.13043478260869565,0.0,0.08695652173913043,0.26506024096385544,0.38554216867469887,0.10843373493975905,0.0,0.07228915662650603,22.0,32.00000000000001,9.000000000000002,0.0,6.000000000000001,1,0,0,0,0,0,0,1,0,5
6,83.0,2,1,9,0,12,46,14,10,0.0,0.14634146341463414,0.5609756097560976,0.17073170731707318,0.12195121951219512,0.0,0.14457831325301207,0.5542168674698796,0.16867469879518074,0.12048192771084341,0.0,12.000000000000002,46.00000000000001,14.000000000000002,10.000000000000004,0,0,0,0,0,0,0,0,1,8
11,85.0,1,4,6,14,15,26,11,30,0.14583333333333334,0.15625,0.2708333333333333,0.11458333333333333,0.3125,0.1647058823529412,0.17647058823529418,0.3058823529411765,0.1294117647058824,0.3529411764705883,14.000000000000002,15.000000000000005,26.000000000000004,11.000000000000004,30.000000000000007,1,1,1,0,0,0,1,3,0,4
7,85.0,5,1,9,22,0,18,24,16,0.275,0.0,0.225,0.3,0.2,0.25882352941176473,0.0,0.211764705882353,0.2823529411764707,0.1882352941176471,22.000000000000004,0.0,18.000000000000004,24.00000000000001,16.000000000000004,0,0,0,0,0,1,0,1,0,6
6,85.0,0,3,8,13,31,21,10,0,0.17333333333333334,0.41333333333333333,0.28,0.13333333333333333,0.0,0.15294117647058827,0.36470588235294116,0.24705882352941178,0.11764705882352944,0.0,13.000000000000004,31.0,21.0,10.000000000000002,0.0,0,0,0,1,0,0,0,1,0,7
8,85.0,4,1,10,13,14,10,14,20,0.18309859154929578,0.19718309859154928,0.14084507042253522,0.19718309859154928,0.28169014084507044,0.15294117647058827,0.1647058823529412,0.11764705882352944,0.1647058823529412,0.2352941176470589,13.000000000000004,14.000000000000002,10.000000000000002,14.000000000000002,20.000000000000007,0,0,0,0,0,0,0,0,1,8
9,103.0,0,3,4,0,0,29,57,24,0.0,0.0,0.2636363636363636,0.5181818181818182,0.21818181818181817,0.0,0.0,0.2815533980582525,0.5533980582524273,0.23300970873786414,0.0,0.0,29.00000000000001,57.00000000000001,24.000000000000007,1,0,0,0,0,0,1,3,0,2
3,103.0,3,0,10,26,8,0,0,35,0.37681159420289856,0.11594202898550725,0.0,0.0,0.5072463768115942,0.2524271844660194,0.0776699029126214,0.0,0.0,0.3398058252427185,26.0,8.000000000000004,0.0,0.0,35.00000000000001,1,0,0,0,0,0,0,0,0,9
5,103.0,5,0,11,25,8,31,10,20,0.26595744680851063,0.0851063829787234,0.32978723404255317,0.10638297872340426,0.2127659574468085,0.24271844660194186,0.0776699029126214,0.3009708737864077,0.09708737864077671,0.1941747572815534,25.00000000000001,8.000000000000004,30.999999999999993,10.000000000000002,20.0,1,0,1,0,0,0,0,1,0,10
10,103.0,5,1,12,29,12,33,21,9,0.27884615384615385,0.11538461538461539,0.3173076923076923,0.20192307692307693,0.08653846153846154,0.2815533980582527,0.11650485436893206,0.3203883495145632,0.20388349514563106,0.08737864077669905,29.00000000000003,12.000000000000002,33.00000000000001,21.0,9.000000000000002,0,0,0,1,0,0,0,0,1,11
10,51.0,0,4,5,0,20,36,19,0,0.0,0.26666666666666666,0.48,0.25333333333333335,0.0,0.0,0.3921568627450981,0.7058823529411765,0.37254901960784337,0.0,0.0,20.000000000000004,36.0,19.00000000000001,0.0,0,0,0,1,0,0,1,3,0,4
3,51.0,3,0,5,3,7,14,0,6,0.1,0.23333333333333334,0.4666666666666667,0.0,0.2,0.058823529411764726,0.13725490196078438,0.27450980392156865,0.0,0.11764705882352942,3.000000000000001,7.0000000000000036,14.000000000000002,0.0,6.000000000000001,0,0,0,0,0,0,0,0,0,4
4,51.0,2,0,7,8,0,6,0,12,0.3076923076923077,0.0,0.23076923076923078,0.0,0.46153846153846156,0.1568627450980393,0.0,0.11764705882352948,0.0,0.23529411764705885,8.000000000000004,0.0,6.0000000000000036,0.0,12.000000000000002,0,0,0,0,0,0,0,0,1,7
4,51.0,4,0,7,5,11,14,3,9,0.11904761904761904,0.2619047619047619,0.3333333333333333,0.07142857142857142,0.21428571428571427,0.09803921568627452,0.21568627450980396,0.27450980392156865,0.058823529411764726,0.17647058823529416,5.000000000000001,11.000000000000002,14.000000000000002,3.000000000000001,9.000000000000002,0,0,0,0,1,0,0,0,0,6
5,81.0,1,2,3,1,9,8,12,27,0.017543859649122806,0.15789473684210525,0.14035087719298245,0.21052631578947367,0.47368421052631576,0.012345679012345682,0.11111111111111113,0.09876543209876545,0.14814814814814817,0.3333333333333333,1.0000000000000002,9.000000000000002,8.000000000000002,12.000000000000002,27.0,0,0,0,0,1,0,0,0,0,2
10,81.0,3,2,13,18,16,8,27,40,0.1651376146788991,0.14678899082568808,0.07339449541284404,0.24770642201834864,0.3669724770642202,0.22222222222222227,0.1975308641975309,0.09876543209876545,0.3333333333333333,0.49382716049382736,18.000000000000004,16.000000000000004,8.000000000000002,27.0,40.000000000000014,1,0,0,0,0,0,0,1,1,11
7,81.0,1,3,12,20,8,0,33,15,0.2631578947368421,0.10526315789473684,0.0,0.4342105263157895,0.19736842105263158,0.24691358024691357,0.09876543209876545,0.0,0.4074074074074074,0.18518518518518523,20.0,8.000000000000002,0.0,33.0,15.000000000000004,1,0,0,0,0,0,0,0,0,7
3,81.0,3,0,8,4,11,20,1,18,0.07407407407407407,0.2037037037037037,0.37037037037037035,0.018518518518518517,0.3333333333333333,0.04938271604938273,0.1358024691358025,0.24691358024691368,0.012345679012345682,0.22222222222222227,4.000000000000001,11.000000000000002,20.000000000000007,1.0000000000000002,18.000000000000004,1,0,0,0,0,0,0,0,0,6
8,81.0,0,3,6,31,49,0,28,0,0.28703703703703703,0.4537037037037037,0.0,0.25925925925925924,0.0,0.38271604938271603,0.6049382716049383,0.0,0.345679012345679,0.0,31.0,49.0,0.0,28.0,0.0,0,0,1,0,0,0,0,4,0,3
4,81.0,4,0,12,0,0,17,24,25,0.0,0.0,0.25757575757575757,0.36363636363636365,0.3787878787878788,0.0,0.0,0.2098765432098766,0.2962962962962963,0.30864197530864196,0.0,0.0,17.000000000000004,24.0,25.0,1,0,0,0,0,0,0,0,0,6
4,81.0,4,0,9,26,2,17,7,8,0.43333333333333335,0.03333333333333333,0.2833333333333333,0.11666666666666667,0.13333333333333333,0.32098765432098764,0.024691358024691364,0.2098765432098766,0.08641975308641975,0.09876543209876548,26.0,2.0000000000000004,17.000000000000004,7.0,8.000000000000004,0,0,0,0,0,0,0,0,0,5
10,81.0,3,1,7,9,16,30,15,1,0.1267605633802817,0.22535211267605634,0.4225352112676056,0.2112676056338028,0.014084507042253521,0.11111111111111113,0.19753086419753085,0.37037037037037035,0.1851851851851852,0.012345679012345682,9.000000000000002,16.0,30.0,15.000000000000002,1.0000000000000002,0,1,0,0,0,0,1,4,1,7
9,78.0,1,4,8,0,36,4,12,27,0.0,0.45569620253164556,0.05063291139240506,0.1518987341772152,0.34177215189873417,0.0,0.4615384615384616,0.051282051282051294,0.15384615384615388,0.34615384615384615,0.0,36.00000000000001,4.000000000000001,12.000000000000004,27.0,0,0,1,1,0,0,0,0,0,6
7,78.0,5,0,13,9,1,25,20,30,0.10588235294117647,0.011764705882352941,0.29411764705882354,0.23529411764705882,0.35294117647058826,0.1153846153846154,0.012820512820512824,0.32051282051282054,0.2564102564102564,0.3846153846153847,9.000000000000002,1.0000000000000002,25.000000000000004,20.0,30.000000000000007,1,0,0,0,0,0,0,0,1,8
10,78.0,2,4,10,9,33,23,36,24,0.072,0.264,0.184,0.288,0.192,0.1153846153846154,0.4230769230769232,0.29487179487179493,0.46153846153846156,0.3076923076923077,9.000000000000002,33.00000000000001,23.000000000000004,36.0,24.0,1,1,0,0,1,0,0,1,0,7
4,78.0,3,0,6,2,6,36,14,0,0.034482758620689655,0.10344827586206896,0.6206896551724138,0.2413793103448276,0.0,0.025641025641025647,0.07692307692307694,0.46153846153846156,0.17948717948717952,0.0,2.0000000000000004,6.000000000000002,36.0,14.000000000000002,0.0,0,0,0,0,0,0,0,2,0,4
6,79.0,2,2,4,8,8,17,6,10,0.16326530612244897,0.16326530612244897,0.3469387755102041,0.12244897959183673,0.20408163265306123,0.10126582278481015,0.10126582278481015,0.21518987341772156,0.07594936708860761,0.1265822784810127,8.000000000000002,8.000000000000002,17.000000000000004,6.000000000000001,10.000000000000004,0,1,0,1,0,0,0,0,0,2
6,79.0,2,1,13,26,23,4,0,8,0.4262295081967213,0.3770491803278688,0.06557377049180328,0.0,0.13114754098360656,0.3291139240506329,0.29113924050632933,0.05063291139240508,0.0,0.10126582278481015,26.0,23.000000000000018,4.000000000000002,0.0,8.000000000000002,0,0,0,0,0,0,0,0,1,8
10,79.0,1,3,7,0,38,15,27,24,0.0,0.36538461538461536,0.14423076923076922,0.25961538461538464,0.23076923076923078,0.0,0.4810126582278481,0.189873417721519,0.34177215189873433,0.3037974683544304,0.0,38.0,15.000000000000002,27.00000000000001,24.0,0,0,0,0,0,0,1,3,0,6
6,79.0,4,1,8,4,1,20,43,15,0.04819277108433735,0.012048192771084338,0.24096385542168675,0.5180722891566265,0.18072289156626506,0.05063291139240508,0.012658227848101269,0.2531645569620254,0.5443037974683542,0.18987341772151903,4.000000000000002,1.0000000000000002,20.000000000000007,42.999999999999986,15.000000000000004,1,0,0,0,0,0,0,0,0,5
6,67.0,2,2,5,7,1,0,35,0,0.16279069767441862,0.023255813953488372,0.0,0.813953488372093,0.0,0.10447761194029852,0.014925373134328361,0.0,0.5223880597014928,0.0,7.000000000000001,1.0000000000000002,0.0,35.00000000000002,0.0,0,0,1,0,1,0,0,0,0,2
3,67.0,3,0,10,5,0,9,0,29,0.11627906976744186,0.0,0.20930232558139536,0.0,0.6744186046511628,0.07462686567164181,0.0,0.13432835820895525,0.0,0.43283582089552236,5.000000000000002,0.0,9.000000000000002,0.0,28.999999999999996,1,0,0,0,0,0,0,0,0,8
4,67.0,3,0,6,0,4,15,20,13,0.0,0.07692307692307693,0.28846153846153844,0.38461538461538464,0.25,0.0,0.059701492537313446,0.22388059701492544,0.2985074626865672,0.1940298507462687,0.0,4.000000000000001,15.000000000000004,20.000000000000004,13.000000000000002,0,0,0,0,0,0,0,0,0,4
10,67.0,4,2,10,9,7,28,18,18,0.1125,0.0875,0.35,0.225,0.225,0.13432835820895525,0.10447761194029852,0.417910447761194,0.26865671641791045,0.2686567164179105,9.000000000000002,7.000000000000001,28.0,18.0,18.000000000000004,0,0,0,0,0,0,0,0,1,9
10,49.0,1,4,6,8,26,14,18,7,0.1095890410958904,0.3561643835616438,0.1917808219178082,0.2465753424657534,0.0958904109589041,0.16326530612244905,0.5306122448979592,0.28571428571428586,0.36734693877551033,0.14285714285714293,8.000000000000004,26.0,14.000000000000007,18.000000000000007,7.0000000000000036,1,0,0,0,0,1,0,0,0,4
3,49.0,3,0,9,5,14,3,0,16,0.13157894736842105,0.3684210526315789,0.07894736842105263,0.0,0.42105263157894735,0.10204081632653063,0.28571428571428586,0.0612244897959184,0.0,0.32653061224489793,5.000000000000001,14.000000000000007,3.0000000000000018,0.0,15.999999999999998,0,0,0,0,0,0,0,0,0,7
3,49.0,1,1,6,0,17,6,9,6,0.0,0.4473684210526316,0.15789473684210525,0.23684210526315788,0.15789473684210525,0.0,0.346938775510204,0.12244897959183677,0.18367346938775514,0.12244897959183677,0.0,16.999999999999996,6.000000000000002,9.000000000000002,6.000000000000002,0,1,0,0,0,0,0,1,0,4
